text_id,text,PhyID,platform
4612037,"Dr Wiseman is very knowledgable and thorough.  She is kind, caring and logical.  She treats the whole patient and makes excellent referals to very competent Drs. I have been to her once and trust her to do the best.",101054091,RateMD
2923637,"After several visits to Dr. Foster over a year and a half (trying to give him a chance), I've concluded that he's just gotten complacent in his job.  The first couple of appointments were fine and involved him ordering a round of standard tests and ordering the routine template of medicines for seizures.  Over time, he became intolerably rude and even somewhat aggressive.  After I chose to have brain surgery to correct my seizes, he almost went into a childlike fit and I never could figure out exactly why.  I told my neurosurgeon about this and he called Foster himself.  During my last visit, I just so happened to be walking by the front desk and heard the administrative staff on the phone with someone say, ""I really sorry you're having so many problems with Dr. Foster but you are welcome to see any of our other doctors..."".  Moreover, I just called the staff to transfer my records to another doctor at Inova Fairfax and the woman just hung up on me.  Previously, the straw that broke the camel's back was the very first appointment after my surgery.  After I waited an hour in the waiting room, he came in and opened the door and pointed at me and motioned with his finger for me to come with him and didn't look happy.  He appears to think he's the principal in school.  This is where I drew the conclusion that he's gotten way too complacent to be treating brain issues.  Perhaps,  he should conduct some quiet self-reflection.",100669578,Vitals
606517,"Not only did Dr. Leo Gosselin remedy my painful and debilitating condition, in doing so, he stumbled upon another potentially life-threatening issue that may not have been discovered otherwise. Dr. Gosselin is obviously highly skilled and I was so fortunate to be his patient. His witty sense of humor and compassionate bedside manner are bonuses.  He's the real deal.
With my deepest gratitude,
Wm. Tinsley",100136526,Vitals
4671183,Ran required scans and tests developed treatment plan,101066952,Vitals
2217083,"quick, timely and courteous service. Very professional",100505953,Vitals
3422847,"My experience was horrible...had rhinoplasty 2 years ago and now I have new bumps and dents on my nose. The doctor strung me along for 2 years trying to tell me it was all normal and would get better with new excuses at every visit. I'm very unhappy with the results and I requested a refund but at this point, their office refuses to even return my phone calls.
Incredibly unprofessional and disappointing.  Would definitely NOT recommend this doctor.",100784225,HG
3032906,Great lisener who is respecting of patient's knowledge base. Explains things whenever necessary and goes the extra step,100695894,Vitals
1746273,Stay away from this practice.  Took significant advantage of new patient with limited English capabilities by running excessive tests and not working with patient on best course of action based on insurance coverage.   Makes me ill that there are practitioners out there like this that will take full advantage of anyone they can.,100401105,HG
483453,Dr. Humphrey is the best.  He was very patient and caring wanting to get to the root of my problems.  He called me in the evening to inform me of my test results and wanted to schedule me to see a neurologist for another problem he noticed.  He is the most caring doctor I have ever seen.  He is very thorough and professional.,100109553,Vitals
67348,"Worst physician I have ever dealt with - beware - total hot head - shouldn't have a license to practice medicine - inexperienced - short tempered - ""jerk""",100014343,Vitals
1355652,I have had the pleasure of dealing with this team for the past month. Everyone in the office has been pleasant and professional. Dr Schubkegel is knowledge and talented. My surgery was a success and I will be back for future visits! Highly recommend!!!,100310444,RateMD
2169284,"He&#39;s an Ear, Nose, Throat doctor.<br>Called yesterday and was able to get in today.  (Some of the other doctors I called weren&#39;t available for weeks!)<br>I downloaded the new patient forms from the website and brought them with me, which enabled me to be in and out in about 40 minutes:<br><a href=""/redir?url=http%3A%2F%2Fwww.mkiment.com&amp;s=32824077f1b6765a7d0011721da9c0a805c273165dfbe8305bf195076861c805"" target=""_blank"" rel=""nofollow"">mkiment.com</a>  <br><br>Dr. Kim was brief, though he explained my condition clearly, and worked within the bounds of my insurance when choosing the best treatments.  He simply gave me a sample of the name brand nasal spray that my insurance wouldn&#39;t cover.  They even sent my other prescription directly to my pharmacy of choice.<br>Efficient &amp; friendly overall, so I&#39;ll definitely go back again.",100495028,Yelp
3787733,Very rude.. Must have a God complex. Don't waste your time unless you are paralyzed.,100864334,HG
622136,he may be a good dr.  but his compassion and bedside mannor suck,100138743,Vitals
3571102,"VEry compasionate, knowledgeable, available when it is necessary, able to spend more time with you if necessary. Highly appreciate by hispanic population",100818535,RateMD
2454711,He is very nice,100564343,Vitals
832833,"Acquired an extremely rare condition.  Dr. Philipp figured it out, helped me manage with it until it was eradicated.",100188974,Vitals
4080620,Dr. Higley is very professional and has always been right on when it comes to my babies.  I know I can trust him and his professional opinion.  I have been dealing with Dr. Higley for 9 years and he is awesome.  I recommend this practice to all my family and friends.,100935796,RateMD
3933460,Had a great experience. I was able to get an appointment the next morning which was great because the other offices near my home were booked at least a week out. Dr. Chiang is very knowledgeable and answered all my questions. He even came back in and answered a question I thought of after he was done. My skin cleared up in a couple days and I am trying my best to follow his recommendations so it doesn&#39;t flare up again.,100900359,Yelp
3113221,informative and comfortable,100712969,HG
2196260,"The only thing to say is that he and all his staff are kind, responsive, compassionate, and caring.  We meet the Doctor ""O""  when we first moved to Sanford three years ago during a hospital stay, he happended to be the one on call.  WE have traveled the world and seeing many different medical providers and we determined that we have no desire to see anyone else. He is the best and has always provides sound advice and treatment.  His only fault that we can see is he is a ""DUKE"" Fan go ""CAROLINA"" but we can forgive him.   Many thanks to you and your staff  for your efforts.",100502784,Vitals
2025417,Excellent office staff and Dr. Lim was fantastic.,100465517,Vitals
2503134,"I have been a patient at Northwest Women&#39;s since 2010 and I recently left the practice. I was satisfied with my care before I ever became pregnant and even through my 1st pregnancy in 2015 that was perfectly normal. However, I got pregnant with my 3rd baby summer of 2019 and the pregnancy ended in miscarriage in September 2019. I was really disappointed with how my OB handled the miscarriage in office and in terms of follow up care (or lack there of). I found out via a regular routine ultrasound in the office at 12 weeks that there was no heartbeat and after that my OB very quickly wrapped up the appointment and told me I needed a d&amp;c. She recommneded that I go to a private practice to have it done but left the room without providing any information about the practice (location, phone number) and I had to go into the main nurse area to be like &#34;um hello can someone let me know where I&#39;m supposed to go for this?&#34; The d&amp;c was totally fine and I had them send a chromosomal sample for testing to find out if there was a cause for it, and the d&amp;c doc said they&#39;d send the results back to my OB. After 3 months of waiting I hadn&#39;t received a call from my OB to follow up to see how I was doing post miscarriage, which maybe was unrealistic to expect? Nor had I received any follow up info related to my d&amp;c results. Finally I called labcorp and got the results directly through them but also confirmed they&#39;d send them to my OB, which they had. After a few calls to my OB office a nurse finally called me back and said they had my results and my OB would call me within the next few days to review the results. It has been 2 months and she has yet to call me back. I ended up forwarding my d&amp;c results to my fertility specialist who is wonderful and got back to me about them within 24 hours. So after this I decided to leave the practice for a more compassionate and responsive provider. Hopefully my experience is not the norm here and somehow something slipped through the cracks but it was incredibly disappointing and pretty awful patient care. Maybe they have no idea how to handle anything other than simple routine OB and pregnancy care but given the % of women who miscarry I would expect a big practice like this to have MUCH better in office and follow up care regarding miscarriages. It made the whole experience even worse than it already was.",100573168,Yelp
714753,Wait time in the waiting room and exam room is not to bad. I've waited longer in other dr's offices. I had my right shoulder replaced with great results and needed my left one done.  I was in no hurry but Dr. Jones encouraged me to do it soon because of my age.  Older you are longer the recovery. I agreed and when they did the cat scan they caught my lung cancer.  They caught it in stage one which is very rare. I had surgery to remove part of my lung which I don't even notice and no further treatment.  I feel so lucky Dr. Jones talked me into that left shoulder replacement.  Got that done and doing great. A big thank you goes to him and his staff for giving me two shoulders that feel and work so well. Love his staff they are so friendly and return my calls when they need to.,100160534,HG
3835816,My checkup after my surgery went well. No red flags. Dr McLennen recommend some physical therapy to help my recovery. Thanks to him I will soon be back to normal.,100876038,HG
2792800,She actually DID NOT WEAR A MASK AND ASKED ME TO TAKE OFF MINE AND BREATHED RIGHT IN MY FACE.  After A YEAR of being careful  because I am immunosuppressed I may now get COVID thanks to a DOCTOR!!!!  The mayor of  a city in our county was just buried YESTERDAY.  He died from COVID!!! MY GOD what is wrong with people!,100640390,HG
2022987,"Very knowledgeable, skillful in the OR and very personable.  Would recommend him to anyone.  Excellent surgeon and more efficient (less time on the table) than many other.",100465101,Vitals
1848986,Every time I go for a visit I always get seen fast and I never need to complain. It's one of the best Doctors I've ever seen.,100425369,HG
2551500,The office ran very smoothly. They fit me in the same day and I only had to wait for 15 minutes.a. I saw Dr. Cramer in Bryn Mawr.. He was professional but very nice. He knew what was wrong right away. I was impressed with the care.,100583620,HG
4396977,"I visited various physicians but none seemed to want to do anything to start treatment because my results were borderline.  I started treatment with Garg and the results have been positively surprising. Waiting times are 1 -2 hours, sometimes no chairs are available.  The staff sometimes transfers you to the sleep center if they can't answer the question and the sleep center transfers back.  Getting any supply or prescription need questions answered outside of appointment hours is nearly impossible.  Nevertheless, I can't argue with dramatic results from treatment of a condition that was technically challenging to diagnose (6 sleep studies in).",101009016,Vitals
3799928,Dr. Kall is very  caring and informative.,100869564,Vitals
3016904,"I started seeing Dr. Toby back in 1995, he has not only been a Fantastic Doctor treating my many ailments "" High blood Pressure, High Chol., Heart attack, Diabetes, Diabetic Neuropathy, & a couple others, but he also has a great bedside manner. Over the years we have also become Good friends. Hope this helps someone.",100693088,Vitals
409858,Very thorough and really addresses all my issues.  Very happy with Dr. Azimi and his entire staff!,100091504,HG
1069867,"My son, 13, has been to the practice for basic acne. He has a mass in his ear that the ENT, after two rounds of antibiotics, wants his to see a derma due to the ongoing mass. The office, rudely, said they can see him at the end of the following week. Really? the kid is in pain and cannot live on antibiotics. I asked if they can please put us on a waitlist if someone cancels and the receptionist says, &#34;We are far too busy to have a waitlist&#34; ... wow!",100244371,Yelp
3842506,"Very happy with Dr Ware!
She figured out what other doctors couldn't. She spent an entire hour with me on the first visit and my second visit was atleast a half an hour!
I would reccomend her to anyone that needed to see a specialist!",100880463,Vitals
2979492,Dr. Weaver is excellent. He takes the time to explain everything very well and answers all my questions. He is very knowledgeable in the field of surgery. He has operate on me and I have full confidence in him.,100682750,Vitals
641822,Dr Mahaffey is a very good listener when you tell him your symptoms and concerns.   I would highly recommend him he is taking care of me my daughter and my granddaughter for several years very satisfied,100142148,Vitals
2539341,Great office!!!!!!!!5 stars highly recommended.👍😃.,100581506,RateMD
591949,"Dr Patel is a very good doctor.  However his support staff leaves a lot to be desired. I have left 5 phone messages since late April about the status of something. I am always told they will get back to me, but NO ONE has ever done so.  Very disappointing.",100134264,HG
1342943,"Dr. Tharp , is extremely knowledgeable and personable. I never was made to wait. And if ever I needed to contact him or his staff, they were super speedy in responding by my inquiries. The office is inviting and his beautiful staff members are friendly and helpful in every way.",100304654,HG
2004283,"I was so scared but excited to have my mommy make over. I called the office the week before my surgery to let them know abd was able to set a appt to come in and dr. Lavine sat with me for about 20 min and let me know what was going to happen, what real results to expect and what was out of my league. He was amazing before during and even better after surgery. I ended up being unhappy with my breast size and him not doing the lift like I wanted but because of the size I went it wasnt possible at the time. I let dr. Lavine know I was unhappy and came in and talked with him and am having surgery in 2 months for him to fix them for no cost to me. His nurse Casey is truely amazing also. She can answer all you questions and concers and she makes you feel totally comfortable. They make a great team!",100462352,Vitals
4784876,"Best primary care physician my husband and I have ever seen. Dr Huerta is patient, thorough and extremely focused on the whole health of her patients. We are in our forties and are fortunate to have the opportunity to build a healthy partnership with a doctor who cares for her patients overall well-being.",101092326,HG
1791492,"Very rude, did not explain what exam he was going to perform on a child and got angry when they flinched. Seemed annoyed if you asked any questions. Would never return or recommend anyone.",100412379,HG
297767,"I have been to many different dr's offices and I think we've found the one we're going to stick with.  The office was very nice, the staff was very nice, and Dr Bekemeier was great.  He was friendly, listened, and took his time.",100063362,Vitals
2937474,It's very refreshing to have a doctor who will first listen and then give you direct advice will no fluff.  I've used Dr. Bauer as my primary physician for two years and feel so fortunate to have him in Brighton!  He's invested in Brighton and we are very lucky to have him.  If you're looking for a great doctor who is talented and brings a great sense of humor with your best interest in mind go see Dr. Bauer you will thankful that you did.,100672747,Vitals
1424580,"I have had 4 back surgeries, all done by Dr. Falahee and he was wonderful. I would not go to any other doctor. Now I am looking for a spine doctor for my mother in the Denver area and can't fine one that compares to Dr. Falahee.",100326269,Vitals
4351730,"Lacks compassion, audacious. My office visits feel like I'm going to court. As a retired health professional myself, I tolerate my visits.",100997112,HG
310329,I am grateful to have found Dr Campbell.,100068982,HG
3145104,"A JOKE!! Baldwin has no time or patience for you! She cared more about performing a surgery for a miscarriage then she did when I was actually still pregnant! The front office is uneducated, rude & disrespectful pertaining to your information! And the billing department...WOW, just WOW!! Quick to take your money, but if they take to much, they don't want to refund you! I've had to jump through hoops since day one & no longer a patient(by choice), I'm still having to jump through hoops! Everything is someone else's fault according to the staff at Halifax OBGYN!! Everything from an ER doctor was wrong, to my personal bank is wrong...just not Halifax OBGYN!! I'm now being told my refund could take 7-8mos, yes, 7 to 8 MONTHS!! I highly recommend a doctor where you're not just another number!! I wish I had read reviews before going to Halifax OBGYN!! Stay AWAY!!!!!",100721521,Vitals
4012873,First time here..left work early to wait over an hour..while I was in waiting room two patients walked out  because they had been waiting two hours. Which was why I was seen after an hour...doctor was nice...only reason id go back is for the doctor..and convenient and close to work..dont get the cash only..,100921533,Yelp
1005017,Quite possibly the best OB/GYN visit I've ever had.  She spent a lot of time getting to know me and my history.  I didn't at any point feel rushed.  The whole staff treated me with respect.  I can't say enough nice things about this place.,100230308,Vitals
480547,"Dr. Asma is amazing. I consider myself lucky to have found her. I am 65 with a lot of health issues and questions for her on every visit. She is always very patient and makes sure she answers all my questions, concerns, and gives me very detailed answers. I would recommend her 100 percent. Amazing doctor!  Her staff was also very polite and helpful.",100108948,HG
5419,I am glad to finally find a physician that listens to me and cares about my health.  She takes the time to hear my concerns and addresses them with me.,100001281,Vitals
3725204,"Thank you for taking me in an emergency situation. I received excellent care throughout the entire surgery, during treatment, and after treatment.  Dr. Weikert really looks after and takes care of his patients.",100850191,Vitals
2945923,"I have been a patient of Dr. Chakerian for nearly 10 years. I couldn't imagine having a better doctor. I am shocked at the other reviews. Not only has she effectively treated my pain and kept me working, thank God, she is always exploring newer and more effective pain management for me. If she is late, it's because she never has rushed me, or I have to assume anyone else, out of an appointment. She works with me until we find some sort of solution to keep me going. She stays up to date on all new meds and procedures and offers them all to me as an option then thoroughly discusses any side effects etc. Her super calm demeanor comforts me, I'm usually a mess and stressed by the time I get into an appointment. Multiple times she has been able to get an authorization for procedures such as epidurals within a day or two...Fantastic! I guess it's true that only unhappy people write reviews, I'm happy to offer mine.",100677429,Vitals
4882746,the coolest! would recommend to all women.,101115573,HG
3946788,Me and my husband Lester just love Dr.Florin he is so kind and understanding make you feel at ease.,100906877,Vitals
4640824,Very pleased with outcome and care received.,101061833,Vitals
2762942,"We had the best experience with Dr. Pope all throughout my pregnancy.  I needed to have a c-section and he came to St. Luke's on his day off to deliver my son at 9:55 PM!  Dr. Pope is so caring and recognizes aspects about his patients other doctors do not take the time to notice.We highly recommend his Mattapoisett, MA office staff as well.",100631316,Vitals
4829269,"Dr. Carroll is knowledgeable, but not worth waiting, paying for unvalidated parking (which costs more the longer they make you wait), & dealing with the disorganized office staff. My 1st visit, I waited 75 min in the waiting room & another 25 in the exam room.  On my follow-up visit, I only waited 15 min in the waiting room for one of the first appointments of the day, but spent over 30 waiting in the exam room.  I had to call the office 3 separate times to get my test results from the doctor.",101102553,HG
765990,"Had to be checked for heart trouble yesterday in Scottsdale, Az. This fellow is the ""BEST""!
Wish we had him at home.
Have a wonderful trip to visit 100 year old grandfather Doc. And thanks again for everything!",100173850,Vitals
793527,Very personable and easy to talk with. Gives options for treatments . Appears very thorough in exam.,100180444,HG
3807270,"Dr. Powell diagnosed my dad with inoperable lung cancer. While that's never the kind of news you want to receive, he was extremely patient, kind and compassionate. He took time to explain everything to my dad, as well as my family. You could tell he was truly concerned about my dad and wanted to give him the best quality of life possible.",100870917,Vitals
4351781,"Have been going to Dr. Nardandrea for over 25 years. He is always in a great mood, cares about his patients and takes the time to listen and answer questions. One of the most intelligent people I have ever met.  Don't  know what I would do without him and his staff.",100997112,HG
4775815,"Dr.gray is a good doctor i feel comfortable around ,she is very helpful.S",101090295,Vitals
735749,"Doctor Kane is great. I am 73 old male and healthy except for my shoulder problem. I went to doctor Kane for a consult. That day x-rays were taken and I had an mri several days later. I met with the doctor we reviewed the results and he explained the surgery protocol. We set up the surgery at the ""Honolulu sports and spine center""(highly recommend). The surgery took about an hour, the anesthesiologist was excellent again explaining his part in the surgery, incidentally he has worked with doctor Kane for many years. The surgery went well (not as much shoulder damage). I immediately began physical therapy at ""jaco honolulu"" (also excellent) and had a post surgery followup the next day with doctor Kane.  Doctor Kane's support staff is wonderful. Jane the manager is on a first name basis with the X-ray,mri and hospital and physical therapy staff.",100164414,HG
775014,Atmosphere is very caring and I always receive very professional and quality care from Lainie. The staff are superb and very helpful. There are never long waits to be seen.,100175510,HG
2721224,"The first time I went to her, everything was OK I thought.  She examined my breasts and claimed she felt a knot and dimpling; I have never had a problem in 30 yrs but she stated I needed to go to a specialist right away.  She got an appt for me 10 days later and the Breast Specialist ran several different tests found nothing. 2nd time I waited over an 1hr +for her to discuss pap lab results.  Again, she gave a mis-diagnosis. I would never go to her again or recommend any of my friends or enemies.",100621288,Vitals
2486600,Dr Aenlee diagnosed my Parkinson's disease quickly by in office examination and a DatScan. I am at stage 1 and Dr Aenlee informs me of the various therapies available. She let's me be part of the decision rather than her solely dictating. Every Parkinson patient experiences the symptoms differently. She treats you as an individual with your own unique needs.,100569569,HG
3635158,Totally missed diagnosed me for approximately 12+ months. I have Leukemia (AML) not Neutropenia. He had me on unnecessary injections rather than  pay attention to my escalated health conditions and symptoms. My family physician ordered follow up blood testing and fast tracked me to Florida Cancer Specialists. Bone marrow results then immediately had me sent to Moffitt where I received the proper protocol and bone marrow transplant. I was dying. Be your own advocate!,100829097,HG
1070828,Be prepared to wait 40 or more mins after your set appointment time to see the doctor. Very disrespectful of their patients&#39; time.,100245690,Yelp
1164707,"If you are looking for professionalism, look elsewhere. This ""doctor"" will leave you hanging for your prescription for days at a time, with no explanation and no apology. I have no idea who would have granted this ""doctor"" a medical license. I have no doubt he paid for his license. After going through painful withdrawals without my medications, on multiple occasions, they refused to take my phone calls, stating they were ""slammed"" and too busy to refill my scrips. I even had to call on my friend's cell phone so they would answer my calls. Once on the phone, the receptionist gave more excuses why the doctor was not available to speak with me. They stated that they would need his approval to refill my scrips. When asked when he would be approving the request, they stated he was out for the day and they would send an electronic message to him. Of course, there was no way for me to verify if he ever even received the request, because my prescription was never sent to the pharmacy. This ""doctor"" should not have a medical license and should never be allowed near any patients. In fact, there should be a restraining order issued against him, to keep him from ruining any more people's lives. Please head my warning, do not go to this hack. He will prescribe addicting medications, that will make you dependent, not only on the medications, but to this horrible man and his practice of horror. Run! Run far away! And if you a current patient of his, please, report him to the Ohio Medical Board.",100264811,Vitals
4158836,When I got my Report from the Hospital I couldn't believe what this Doctor had written.  He knew absolutely nothing about what was wrong with me physically other than what he was treating me for and made 2 very out of the way remarks that I find very offensive.  Would not recommend this jerk to anyone!!!,100951820,Vitals
4472783,"Dr Schopp has been a life saver, he tells you straight forward and easy to get along with, he done my hip replacement in 10 and I tore the meniscus in my left knee he fixed it and just got done doing my right meniscus tear absolutely one of the best Dr's I've ever had he told me I needed a complete knee replacement but I was not going to die on his table after all the problems with the hip replacement you won't find a guy more straight forward and tell you exactly how it is he's absolutely the b",101024895,HG
1714326,"On the leading edge of minimally invasive spine surgery. Honest and extremely capable. Will take the time to discuss the situation, present options (not all surgical), and truthfully put forth his professional opinion for your specific case.

Mine was a nerve decompression and was completed as day surgery. A 3 hour surgery schedule. (arrived at 1PM and was out the door at 8PM - under my own power) No big cuts to recuperate from. ( less then a inch incision for instrument access)",100391982,HG
272751,"I felt rushed, and left with the feeling that my needs were not met. Dr. was unwilling to be an advocate for me. She's not prompt in reading labs, nor returning phone calls. Definitely not a fit for me.",100058878,Vitals
4119368,No explanation needed but here are a few negatives.....Never get you in on time and won&#39;t get your children in last minute. Find somewhere else who have more loving doctors care for your precious children. These doctors aren&#39;t the most knowledgeable nor the most compassionate. Very sad,100942039,Yelp
4509720,I visited dr Cho twice over the year because my prime Doctor is off. I had very bad expercine with Dr Cho. Basically I felt the worth after the visit. Once I had UTI. He told me I can die because of UTI. It's very blunt. He was unfriendly and almost rude. Terrible bed meaner. The second time he acted as mean can be. I wonder if he's a nice person or just the meaner. I def not come back to see him no matter what. I rather wait at ER for hours.,101034690,Vitals
2504691,She is an expert in her field.  You can not beat her as a family physician.,100573578,HG
2394791,"Dr Coker is an excellent surgeon who performed 5 abdominal procedures on me. She has superb bedside manner, and she takes her time to discuss your procedure outcomes with not only her patients, but the family as well. As being a nurse I was very impressed with her care, and would recommend her for your abdominal surgery.",100546879,Vitals
3409672,"Dr.  Arvidson helped me with my shoulder pain. I had several tears and after he gave me an injection, the pain was eased for a long time.  He does not recommend surgery unless it is truly necessary.  He has helped me, my husband, my brother and several friends (including our PCP).  I just made an appt. with him for my wrist.  You can't go wrong with Dr. Arvidson.  We are grateful to have him here without having to go into Boston.   His office staff are very nice, especially Kathy.",100782049,HG
403759,"I was hopeful about this doctor. She seemed nice. Then she became distant after a few months. Over time, she kept getting more and more impatient with me, and she convinced me this behavior was my fault because I was ""socially inappropriate."" One time she told me I was ""insightful"" for fearing her rejection. But the weird thing is, when I saw another doctor for a second opinion and asked both my current and previous therapist about this, they seemed bewildered by her judgment. They didn't even agree with her diagnosis. I've never been told I was inappropriate by anyone else before. Just that I doubt myself a lot, because I had really bad anxiety. I think that's why it was so easy for her to take advantage and why I ended up staying for so long. Eventually, she broke my privacy. Once, she yelled at me. It's been a couple years now since I stopped seeing her regularly. It's taken time to really recognize how much damage she did, and just how bad her behavior was. I'm a lot better now. And I think that's because I don't have her as my doctor anymore. I don't think she should be practicing medicine. I think she needs extensive therapy of her own. I look at the other reviews and I'm kicking myself for not speaking out sooner. How many others has she mistreated, who have stayed silent, like I did?",100088407,Vitals
3923953,"Dr. Theis really wants his patients to do well so he explains everything and answers all questions and, although his demeanor is relaxed, he listens closely to his patients.  He always provides patients their test results and, if needed, will recommend a specialist to handle something that he cannot. He has an excellent, attentive staff.",100898161,Vitals
1599402,This doctor is a thief he charge office visit 250 and for consulting another 250 if he checked you it will be another 400,100366586,Yelp
2404985,"Dr.Barnett is compassionate, kind, professional and extremely easy to talk with. She spent a great deal of time explaining the procedure to me. She is a highly skilled surgeon that came highly recommended to me. I am thrilled with the outcome of my surgery and had little to no bruising. I continue to refer many people to her, with the confidence that they all will be treated with respect, dignity and compassion.",100551559,Vitals
4522196,Dr Sniezek and staff are just outstanding. The office is a friendly and efficient place. It was a pleasure getting the initial diagnosis with no pain or apprehension and the doctor has a wonderful way of keeping patients engaged while being friendly and upbeat. Coming back for the procedure was comfortable with the experience from the first appointment. I have been very happy with the results.,101036662,HG
3682079,"He was very nice and straight to the point he checked me took his time and gave me a good feeling he knows what he is doing i don't care for his front desk clerk she rushes you off phone no trying to squeeze you in
guess its not her fault usually offices are instructed to not take more patients when understaffed",100839501,HG
319739,Listens to you carefully and uses good judgement in practicing medicine. Has many years of experience in dealing with multiple problems.,100070380,Vitals
175268,Very professional & courteous.  Genuine concern for patients.,100037493,RateMD
2804349,"My son had a checkup today. And I guess his pediatrician doesn't work at that office anymore, so I got this other doctor. She was giving Mason his check up and being extremely rough and the whole time her metal necklace is wacking him in the face! She began by checking his ears and was forcing his head and neck down extremely hard. Then she sticks a tongue compressor in his mouth and when she takes it out he starts bleeding! His mouth was filling with blood for several minutes! So she then goes",100642234,HG
868726,Always returns calls,100198492,HG
1224432,My wife and I were referred to Dr. Shaird several years ago by our G.P..  He has exceeded our expectations in all ways on many occasions.  His levels of expertise and compassion are second to none.,100277766,Vitals
173515,Dr. Hawkins is the best.,100037170,HG
1095600,I saw Dr. Ricci was one of the best doctors I've seen in a very long time. He take the time to listen to what you think is wrong with your own body and works with you to figure out the best course of action.,100250311,Vitals
3111140,"Last year an acute kidney stone pain episode brought me to this office.   Initially I got my appointment very quickly.  Doctor Saltzman convinced me for a more invasive procedure and able to book me into the hospital in two days.  The day of the procedure was the beginning of my nightmare.  I remembered after wakeup from the procedure at the recovery room, the doctor has long gone.  yes, doctor took off for a long weekend and I never saw doctors after the procedure at the hospital.  The nurse at the hospital told me that doctor did not perform the procedure he recommended, instead he put a stent into the tube and my stone was still inside.  But the unexpected stent caused more bleeding and pain over the weekend which required much stronger dose of pain control medication.   I called on call doctor for the office, it turns out Dr. Saltzman's brother is on call doctor at the time.  He picked up the first call from me and told me bleeding and pain were expected, then I was never able to reach him again.   My weekend pain was much worse than before the procedure and was knocked off by morphine till very next Monday when I finally able to talk with the office and requested to remove the stent ASAP.  A few days later, I granted an appointment and office told me removing stent procedure will be in their own office and they do this ""all the time"".  But I did not realize that this office has no nurse on payroll.  That's right, no nurse in this office, yet they perform medical procedure all the time.  During my procedure, the office manager/admin girl was called in to the room as assistance.  When I ask her question, she said that "" I don't know, I am not nurse, I am only an office admin personnel"".  She confirmed that there is no nurse in this office.  
After this experience, I fortunately got another appointment with an reputable urologist from B&W hospital, B&W doctor confirmed that Dr. Saltzman initially recommended invasive procedure would not be his preferred option based on my image data.  
This office is in a mission for more profit.  They shuffle people in and out very quick.  My advice is do yourself a favor, stay away from this office.",100712631,Vitals
723980,"After many years at the same pediatrician's office, we moved and had to find a new pediatrician.  Dr.  Weinberger came very highly recommended by parents in the medical field as well as peers in the same medical field.  I brought both my son and daughter to her office for and introductory and wellness visit.  She took her time getting to know each of their histories and she patiently listened to all of our thoughts and concerns.  She was very knowledgeable, professional and quickly established a great rapport with each child individually.  The office was very clean, the staff were all very personable, I was able to get a ""wellness"" appointment in a reasonable amount of time.  Their website and patient portal make accessing information very easy.  I am happy to say we have found a new pediatric home.  If you are looking for a new pediatrician, I highly recommend Dr. Weinberger.",100162281,HG
1502849,"Thank you for being attentive, knowledgeable, investigative, and compassionate.  You made me feel as if I was the only patient you had that day, as you was very patient and understanding with all my dilemmas.  Thank You",100344432,Vitals
1902541,Dr Siev is a very kind man & very good with my children. you never feel rushed. it can be hard to get a hold of him but someone will always call you back. he works at a big practice & everyone is very nice. only the front ladies of the medical group can be nasty,100438277,RateMD
850906,I'm 3 months post operative for gastric sleeve and I'm just thrilled with my results and my experience with Dr. Patterson and her practice. Dr. Patterson is very thorough. She is a straight shooter and doesn't mence words or sugar coat the process of pre and post operative. She provides every tool possible to help her patients. I had a wonderful experience at the surgical center and felt like I got the best care. Dr. Patterson is a wonderful doctor and has given me exceptional care. I had to pay out of pocket for the entire procedure and I think it's the best decision I've ever made. I had the absolute best possible recovery and I attribute that to Dr. Patterson's level of skill in this procedure. My scars are tiny and minimal and I had little post operative pain despite also having a hernia repair during my gastric sleeve surgery. I highly recommend Oregon Weight Loss Surgery.,100195667,HG
1045307,Very empathetic and professional.  She is a caring doctor who is very cautious and through in diagnosing my health conditions.,100239280,Vitals
3337898,Top notch health services. I got in as requested. Waited about 10 mins. Loved Dr Borgert. Office staff is the best. Always a smiling and very helpful.  So thankful for this place.,100763828,Yelp
3064202,I have been to Dr. Barnett for over 15 years. Yes you may have a wait to see him but it is worth it ALWAYS. He always takes his time with you and asks questions. And if I have ever had a problem with his staff I have always let him now and it has been taken care of. I will never see anyone else until he . And if we are sick we can always get in to see the NP usually the next day.,100704696,RateMD
2890631,"I recently had Mohs surgery performed by Dr. Auh.   She is a very professional, 
personable and understanding surgeon and I felt I was in good hands right from the start during my procedure.  As with any surgery, it can be a mentally daunting experience waiting for the lab results, so remaining positive is always key for me.  Dr. Auh and her staff were great and made the best of a difficult situation.  I would have no problem going back to Dr. Auh, should another Mohs surgery be required.",100660805,HG
4209950,"Best ENT around! She was SOOO good with our 4 year old girl. My wife and I can't say enough good things about Dr. Seybt! She truly knows what she is doing, treats parents and children better than any Dr. we have met, and is truly the BEST around! Do not go to Richland-you will be disappointed. Come see Dr. Seybt-speaking from experience, she is the best!",100963259,HG
206826,No accountability for confusion about what procedure was scheduled.  They tried to blame me for thier mistake.  Rude nurse.  I would not trust them with your body.,100045593,HG
3501142,Very kind and understanding what I was saying  and explained things to me,100801191,HG
2953397,Showed no interest in my health.  Rushed me out of my appointment and said everything was fine.Ergina  left and I was assigned this clown.,100678759,HG
